drl_airfoil
1.00000000 0.00000000
0.98939394 0.00107960
0.97878788 0.00249022
0.96818182 0.00421594
0.95757576 0.00624084
0.94696970 0.00854899
0.93636364 0.01112448
0.92575758 0.01395137
0.91515152 0.01701374
0.90454545 0.02029567
0.89393939 0.02378124
0.88333333 0.02745452
0.87272727 0.03129959
0.86212121 0.03530053
0.85151515 0.03944140
0.84090909 0.04370630
0.83030303 0.04807929
0.81969697 0.05254445
0.80909091 0.05708586
0.79848485 0.06168766
0.78787879 0.06633744
0.77727273 0.07102771
0.76666667 0.07575136
0.75606061 0.08050129
0.74545455 0.08527039
0.73484848 0.09005155
0.72424242 0.09483766
0.71363636 0.09962163
0.70303030 0.10439633
0.69242424 0.10915466
0.68181818 0.11388951
0.67121212 0.11859379
0.66060606 0.12326037
0.65000000 0.12788216
0.63939394 0.13245204
0.62878788 0.13696290
0.61818182 0.14140765
0.60757576 0.14577917
0.59696970 0.15007036
0.58636364 0.15427410
0.57575758 0.15838314
0.56515152 0.16239008
0.55454545 0.16628755
0.54393939 0.17006814
0.53333333 0.17372446
0.52272727 0.17724913
0.51212121 0.18063473
0.50151515 0.18387389
0.49090909 0.18695921
0.48030303 0.18988330
0.46969697 0.19263876
0.45909091 0.19521821
0.44848485 0.19761424
0.43787879 0.19981947
0.42727273 0.20182650
0.41666667 0.20362794
0.40606061 0.20521639
0.39545455 0.20658447
0.38484848 0.20772478
0.37424242 0.20862993
0.36363636 0.20929252
0.35303030 0.20970560
0.34242424 0.20987280
0.33181818 0.20980882
0.32121212 0.20952884
0.31060606 0.20904807
0.30000000 0.20838168
0.28939394 0.20754489
0.27878788 0.20655287
0.26818182 0.20542083
0.25757576 0.20416395
0.24696970 0.20279744
0.23636364 0.20133648
0.22575758 0.19979627
0.21515152 0.19819201
0.20454545 0.19653888
0.19393939 0.19485208
0.18333333 0.19314681
0.17272727 0.19143825
0.16212121 0.18974161
0.15151515 0.18807207
0.14090909 0.18643756
0.13030303 0.18475189
0.11969697 0.18286316
0.10909091 0.18061816
0.09848485 0.17786367
0.08787879 0.17444646
0.07727273 0.17021332
0.06666667 0.16501101
0.05606061 0.15868633
0.04545455 0.15108605
0.03484848 0.14205694
0.02424242 0.13144580
0.01363636 0.11909939
0.00303030 0.10486449
-0.00757576 0.08858789
-0.01818182 0.07011636
-0.02878788 0.04929669
-0.03939394 0.02597564
-0.05000000 -0.00000000
-0.03939394 -0.02597306
-0.02878788 -0.04929002
-0.01818182 -0.07010429
-0.00757576 -0.08856927
0.00303030 -0.10483837
0.01363636 -0.11906499
0.02424242 -0.13140254
0.03484848 -0.14200442
0.04545455 -0.15102403
0.05606061 -0.15861479
0.06666667 -0.16493008
0.07727273 -0.17012332
0.08787879 -0.17434791
0.09848485 -0.17775726
0.10909091 -0.18050477
0.11969697 -0.18274384
0.13030303 -0.18462787
0.14090909 -0.18631028
0.15151515 -0.18794313
0.16212121 -0.18961266
0.17272727 -0.19131083
0.18333333 -0.19302229
0.19393939 -0.19473172
0.20454545 -0.19642376
0.21515152 -0.19808309
0.22575758 -0.19969436
0.23636364 -0.20124225
0.24696970 -0.20271140
0.25757576 -0.20408649
0.26818182 -0.20535218
0.27878788 -0.20649313
0.28939394 -0.20749401
0.30000000 -0.20833947
0.31060606 -0.20901418
0.32121212 -0.20950280
0.33181818 -0.20978999
0.34242424 -0.20986043
0.35303030 -0.20969876
0.36363636 -0.20929018
0.37424242 -0.20863100
0.38484848 -0.20772831
0.39545455 -0.20658958
0.40606061 -0.20522231
0.41666667 -0.20363399
0.42727273 -0.20183212
0.43787879 -0.19982420
0.44848485 -0.19761771
0.45909091 -0.19522015
0.46969697 -0.19263902
0.48030303 -0.18988181
0.49090909 -0.18695600
0.50151515 -0.18386910
0.51212121 -0.18062861
0.52272727 -0.17724200
0.53333333 -0.17371679
0.54393939 -0.17006045
0.55454545 -0.16628049
0.56515152 -0.16238440
0.57575758 -0.15837967
0.58636364 -0.15427380
0.59696970 -0.15007428
0.60757576 -0.14578834
0.61818182 -0.14142300
0.62878788 -0.13698526
0.63939394 -0.13248211
0.65000000 -0.12792055
0.66060606 -0.12330757
0.67121212 -0.11865017
0.68181818 -0.11395534
0.69242424 -0.10923009
0.70303030 -0.10448140
0.71363636 -0.09971627
0.72424242 -0.09494171
0.73484848 -0.09016470
0.74545455 -0.08539224
0.75606061 -0.08063133
0.76666667 -0.07588896
0.77727273 -0.07117213
0.78787879 -0.06648783
0.79848485 -0.06184307
0.80909091 -0.05724522
0.81969697 -0.05270662
0.83030303 -0.04824310
0.84090909 -0.04387054
0.85151515 -0.03960483
0.86212121 -0.03546185
0.87272727 -0.03145748
0.88333333 -0.02760763
0.89393939 -0.02392816
0.90454545 -0.02043497
0.91515152 -0.01714395
0.92575758 -0.01407098
0.93636364 -0.01123194
0.94696970 -0.00864273
0.95757576 -0.00631922
0.96818182 -0.00427731
0.97878788 -0.00253288
0.98939394 -0.00110181
1.00000000 0.00000000
